Date_Key,Date,Year,Month,Quarter,Day,Hour
1680,2025-03-11,2025,3,1,11,23
1681,2025-03-12,2025,3,1,12,0
1682,2025-03-12,2025,3,1,12,1
1683,2025-03-12,2025,3,1,12,2
1684,2025-03-12,2025,3,1,12,3
1685,2025-03-12,2025,3,1,12,4
1686,2025-03-12,2025,3,1,12,5
1687,2025-03-12,2025,3,1,12,6
1688,2025-03-12,2025,3,1,12,7
1689,2025-03-12,2025,3,1,12,8
1690,2025-03-12,2025,3,1,12,9
1691,2025-03-12,2025,3,1,12,10
1692,2025-03-12,2025,3,1,12,11
1693,2025-03-12,2025,3,1,12,12
1694,2025-03-12,2025,3,1,12,13
1695,2025-03-12,2025,3,1,12,14
1696,2025-03-12,2025,3,1,12,15
1697,2025-03-12,2025,3,1,12,16
1698,2025-03-12,2025,3,1,12,17
1699,2025-03-12,2025,3,1,12,18
1700,2025-03-12,2025,3,1,12,19
1701,2025-03-12,2025,3,1,12,20
1702,2025-03-12,2025,3,1,12,21
1703,2025-03-12,2025,3,1,12,22
1704,2025-03-12,2025,3,1,12,23
1705,2025-03-13,2025,3,1,13,0
1706,2025-03-13,2025,3,1,13,1
1707,2025-03-13,2025,3,1,13,2
1708,2025-03-13,2025,3,1,13,3
1709,2025-03-13,2025,3,1,13,4
1710,2025-03-13,2025,3,1,13,5
1711,2025-03-13,2025,3,1,13,6
1712,2025-03-13,2025,3,1,13,7
1713,2025-03-13,2025,3,1,13,8
1714,2025-03-13,2025,3,1,13,9
1715,2025-03-13,2025,3,1,13,10
1716,2025-03-13,2025,3,1,13,11
1717,2025-03-13,2025,3,1,13,12
1718,2025-03-13,2025,3,1,13,13
1719,2025-03-13,2025,3,1,13,14
1720,2025-03-13,2025,3,1,13,15
1721,2025-03-13,2025,3,1,13,16
1722,2025-03-13,2025,3,1,13,17
1723,2025-03-13,2025,3,1,13,18
1724,2025-03-13,2025,3,1,13,19
1725,2025-03-13,2025,3,1,13,20
1726,2025-03-13,2025,3,1,13,21
1727,2025-03-13,2025,3,1,13,22
1728,2025-03-13,2025,3,1,13,23
1729,2025-03-14,2025,3,1,14,0
1730,2025-03-14,2025,3,1,14,1
1731,2025-03-14,2025,3,1,14,2
1732,2025-03-14,2025,3,1,14,3
1733,2025-03-14,2025,3,1,14,4
1734,2025-03-14,2025,3,1,14,5
1735,2025-03-14,2025,3,1,14,6
1736,2025-03-14,2025,3,1,14,7
1737,2025-03-14,2025,3,1,14,8
1738,2025-03-14,2025,3,1,14,9
1739,2025-03-14,2025,3,1,14,10
1740,2025-03-14,2025,3,1,14,11
1741,2025-03-14,2025,3,1,14,12
1742,2025-03-14,2025,3,1,14,13
1743,2025-03-14,2025,3,1,14,14
1744,2025-03-14,2025,3,1,14,15
1745,2025-03-14,2025,3,1,14,16
1746,2025-03-14,2025,3,1,14,17
1747,2025-03-14,2025,3,1,14,18
1748,2025-03-14,2025,3,1,14,19
1749,2025-03-14,2025,3,1,14,20
1750,2025-03-14,2025,3,1,14,21
1751,2025-03-14,2025,3,1,14,22
1752,2025-03-14,2025,3,1,14,23
1753,2025-03-15,2025,3,1,15,0
1754,2025-03-15,2025,3,1,15,1
1755,2025-03-15,2025,3,1,15,2
1756,2025-03-15,2025,3,1,15,3
1757,2025-03-15,2025,3,1,15,4
1758,2025-03-15,2025,3,1,15,5
1759,2025-03-15,2025,3,1,15,6
1760,2025-03-15,2025,3,1,15,7
1761,2025-03-15,2025,3,1,15,8
1762,2025-03-15,2025,3,1,15,9
1763,2025-03-15,2025,3,1,15,10
1764,2025-03-15,2025,3,1,15,11
1765,2025-03-15,2025,3,1,15,12
1766,2025-03-15,2025,3,1,15,13
1767,2025-03-15,2025,3,1,15,14
1768,2025-03-15,2025,3,1,15,15
1769,2025-03-15,2025,3,1,15,16
1770,2025-03-15,2025,3,1,15,17
1771,2025-03-15,2025,3,1,15,18
1772,2025-03-15,2025,3,1,15,19
1773,2025-03-15,2025,3,1,15,20
1774,2025-03-15,2025,3,1,15,21
1775,2025-03-15,2025,3,1,15,22
1776,2025-03-15,2025,3,1,15,23
1777,2025-03-16,2025,3,1,16,0
1778,2025-03-16,2025,3,1,16,1
1779,2025-03-16,2025,3,1,16,2
1780,2025-03-16,2025,3,1,16,3
1781,2025-03-16,2025,3,1,16,4
1782,2025-03-16,2025,3,1,16,5
1783,2025-03-16,2025,3,1,16,6
1784,2025-03-16,2025,3,1,16,7
1785,2025-03-16,2025,3,1,16,8
1786,2025-03-16,2025,3,1,16,9
1787,2025-03-16,2025,3,1,16,10
1788,2025-03-16,2025,3,1,16,11
1789,2025-03-16,2025,3,1,16,12
1790,2025-03-16,2025,3,1,16,13
1791,2025-03-16,2025,3,1,16,14
1792,2025-03-16,2025,3,1,16,15
1793,2025-03-16,2025,3,1,16,16
1794,2025-03-16,2025,3,1,16,17
1795,2025-03-16,2025,3,1,16,18
1796,2025-03-16,2025,3,1,16,19
1797,2025-03-16,2025,3,1,16,20
1798,2025-03-16,2025,3,1,16,21
1799,2025-03-16,2025,3,1,16,22
1800,2025-03-16,2025,3,1,16,23
1801,2025-03-17,2025,3,1,17,0
1802,2025-03-17,2025,3,1,17,1
1803,2025-03-17,2025,3,1,17,2
1804,2025-03-17,2025,3,1,17,3
1805,2025-03-17,2025,3,1,17,4
1806,2025-03-17,2025,3,1,17,5
1807,2025-03-17,2025,3,1,17,6
1808,2025-03-17,2025,3,1,17,7
1809,2025-03-17,2025,3,1,17,8
1810,2025-03-17,2025,3,1,17,9
1811,2025-03-17,2025,3,1,17,10
1812,2025-03-17,2025,3,1,17,11
1813,2025-03-17,2025,3,1,17,12
1814,2025-03-17,2025,3,1,17,13
1815,2025-03-17,2025,3,1,17,14
1816,2025-03-17,2025,3,1,17,15
1817,2025-03-17,2025,3,1,17,16
1818,2025-03-17,2025,3,1,17,17
1819,2025-03-17,2025,3,1,17,18
1820,2025-03-17,2025,3,1,17,19
1821,2025-03-17,2025,3,1,17,20
1822,2025-03-17,2025,3,1,17,21
1823,2025-03-17,2025,3,1,17,22
1824,2025-03-17,2025,3,1,17,23
1825,2025-03-18,2025,3,1,18,0
1826,2025-03-18,2025,3,1,18,1
1827,2025-03-18,2025,3,1,18,2
1828,2025-03-18,2025,3,1,18,3
1829,2025-03-18,2025,3,1,18,4
1830,2025-03-18,2025,3,1,18,5
1831,2025-03-18,2025,3,1,18,6
1832,2025-03-18,2025,3,1,18,7
1833,2025-03-18,2025,3,1,18,8
1834,2025-03-18,2025,3,1,18,9
1835,2025-03-18,2025,3,1,18,10
1836,2025-03-18,2025,3,1,18,11
1837,2025-03-18,2025,3,1,18,12
1838,2025-03-18,2025,3,1,18,13
1839,2025-03-18,2025,3,1,18,14
1840,2025-03-18,2025,3,1,18,15
1841,2025-03-18,2025,3,1,18,16
1842,2025-03-18,2025,3,1,18,17
1843,2025-03-18,2025,3,1,18,18
1844,2025-03-18,2025,3,1,18,19
1845,2025-03-18,2025,3,1,18,20
1846,2025-03-18,2025,3,1,18,21
1847,2025-03-18,2025,3,1,18,22
1848,2025-03-18,2025,3,1,18,23
1849,2025-03-19,2025,3,1,19,0
1850,2025-03-19,2025,3,1,19,1
1851,2025-03-19,2025,3,1,19,2
1852,2025-03-19,2025,3,1,19,3
1853,2025-03-19,2025,3,1,19,4
1854,2025-03-19,2025,3,1,19,5
1855,2025-03-19,2025,3,1,19,6
1856,2025-03-19,2025,3,1,19,7
1857,2025-03-19,2025,3,1,19,8
1858,2025-03-19,2025,3,1,19,9
1859,2025-03-19,2025,3,1,19,10
1860,2025-03-19,2025,3,1,19,11
1861,2025-03-19,2025,3,1,19,12
1862,2025-03-19,2025,3,1,19,13
1863,2025-03-19,2025,3,1,19,14
1864,2025-03-19,2025,3,1,19,15
1865,2025-03-19,2025,3,1,19,16
1866,2025-03-19,2025,3,1,19,17
1867,2025-03-19,2025,3,1,19,18
1868,2025-03-19,2025,3,1,19,19
1869,2025-03-19,2025,3,1,19,20
1870,2025-03-19,2025,3,1,19,21
1871,2025-03-19,2025,3,1,19,22
1872,2025-03-19,2025,3,1,19,23
1873,2025-03-20,2025,3,1,20,0
1874,2025-03-20,2025,3,1,20,1
1875,2025-03-20,2025,3,1,20,2
1876,2025-03-20,2025,3,1,20,3
1877,2025-03-20,2025,3,1,20,4
1878,2025-03-20,2025,3,1,20,5
1879,2025-03-20,2025,3,1,20,6
1880,2025-03-20,2025,3,1,20,7
1881,2025-03-20,2025,3,1,20,8
1882,2025-03-20,2025,3,1,20,9
1883,2025-03-20,2025,3,1,20,10
1884,2025-03-20,2025,3,1,20,11
1885,2025-03-20,2025,3,1,20,12
1886,2025-03-20,2025,3,1,20,13
1887,2025-03-20,2025,3,1,20,14
1888,2025-03-20,2025,3,1,20,15
1889,2025-03-20,2025,3,1,20,16
1890,2025-03-20,2025,3,1,20,17
1891,2025-03-20,2025,3,1,20,18
1892,2025-03-20,2025,3,1,20,19
1893,2025-03-20,2025,3,1,20,20
1894,2025-03-20,2025,3,1,20,21
1895,2025-03-20,2025,3,1,20,22
1896,2025-03-20,2025,3,1,20,23
1897,2025-03-21,2025,3,1,21,0
1898,2025-03-21,2025,3,1,21,1
1899,2025-03-21,2025,3,1,21,2
1900,2025-03-21,2025,3,1,21,3
1901,2025-03-21,2025,3,1,21,4
1902,2025-03-21,2025,3,1,21,5
1903,2025-03-21,2025,3,1,21,6
1904,2025-03-21,2025,3,1,21,7
1905,2025-03-21,2025,3,1,21,8
1906,2025-03-21,2025,3,1,21,9
1907,2025-03-21,2025,3,1,21,10
1908,2025-03-21,2025,3,1,21,11
1909,2025-03-21,2025,3,1,21,12
1910,2025-03-21,2025,3,1,21,13
1911,2025-03-21,2025,3,1,21,14
1912,2025-03-21,2025,3,1,21,15
1913,2025-03-21,2025,3,1,21,16
1914,2025-03-21,2025,3,1,21,17
1915,2025-03-21,2025,3,1,21,18
1916,2025-03-21,2025,3,1,21,19
1917,2025-03-21,2025,3,1,21,20
1918,2025-03-21,2025,3,1,21,21
1919,2025-03-21,2025,3,1,21,22
1920,2025-03-21,2025,3,1,21,23
1921,2025-03-22,2025,3,1,22,0
1922,2025-03-22,2025,3,1,22,1
1923,2025-03-22,2025,3,1,22,2
1924,2025-03-22,2025,3,1,22,3
1925,2025-03-22,2025,3,1,22,4
1926,2025-03-22,2025,3,1,22,5
1927,2025-03-22,2025,3,1,22,6
1928,2025-03-22,2025,3,1,22,7
1929,2025-03-22,2025,3,1,22,8
1930,2025-03-22,2025,3,1,22,9
1931,2025-03-22,2025,3,1,22,10
1932,2025-03-22,2025,3,1,22,11
1933,2025-03-22,2025,3,1,22,12
1934,2025-03-22,2025,3,1,22,13
1935,2025-03-22,2025,3,1,22,14
1936,2025-03-22,2025,3,1,22,15
1937,2025-03-22,2025,3,1,22,16
1938,2025-03-22,2025,3,1,22,17
1939,2025-03-22,2025,3,1,22,18
1940,2025-03-22,2025,3,1,22,19
1941,2025-03-22,2025,3,1,22,20
1942,2025-03-22,2025,3,1,22,21
1943,2025-03-22,2025,3,1,22,22
1944,2025-03-22,2025,3,1,22,23
1945,2025-03-23,2025,3,1,23,0
1946,2025-03-23,2025,3,1,23,1
1947,2025-03-23,2025,3,1,23,2
1948,2025-03-23,2025,3,1,23,3
1949,2025-03-23,2025,3,1,23,4
1950,2025-03-23,2025,3,1,23,5
1951,2025-03-23,2025,3,1,23,6
1952,2025-03-23,2025,3,1,23,7
1953,2025-03-23,2025,3,1,23,8
1954,2025-03-23,2025,3,1,23,9
1955,2025-03-23,2025,3,1,23,10
1956,2025-03-23,2025,3,1,23,11
1957,2025-03-23,2025,3,1,23,12
1958,2025-03-23,2025,3,1,23,13
1959,2025-03-23,2025,3,1,23,14
1960,2025-03-23,2025,3,1,23,15
1961,2025-03-23,2025,3,1,23,16
1962,2025-03-23,2025,3,1,23,17
1963,2025-03-23,2025,3,1,23,18
1964,2025-03-23,2025,3,1,23,19
1965,2025-03-23,2025,3,1,23,20
1966,2025-03-23,2025,3,1,23,21
1967,2025-03-23,2025,3,1,23,22
1968,2025-03-23,2025,3,1,23,23
1969,2025-03-24,2025,3,1,24,0
1970,2025-03-24,2025,3,1,24,1
1971,2025-03-24,2025,3,1,24,2
1972,2025-03-24,2025,3,1,24,3
1973,2025-03-24,2025,3,1,24,4
1974,2025-03-24,2025,3,1,24,5
1975,2025-03-24,2025,3,1,24,6
1976,2025-03-24,2025,3,1,24,7
1977,2025-03-24,2025,3,1,24,8
1978,2025-03-24,2025,3,1,24,9
1979,2025-03-24,2025,3,1,24,10
1980,2025-03-24,2025,3,1,24,11
1981,2025-03-24,2025,3,1,24,12
1982,2025-03-24,2025,3,1,24,13
1983,2025-03-24,2025,3,1,24,14
1984,2025-03-24,2025,3,1,24,15
1985,2025-03-24,2025,3,1,24,16
1986,2025-03-24,2025,3,1,24,17
1987,2025-03-24,2025,3,1,24,18
1988,2025-03-24,2025,3,1,24,19
1989,2025-03-24,2025,3,1,24,20
1990,2025-03-24,2025,3,1,24,21
1991,2025-03-24,2025,3,1,24,22
1992,2025-03-24,2025,3,1,24,23
1993,2025-03-25,2025,3,1,25,0
1994,2025-03-25,2025,3,1,25,1
1995,2025-03-25,2025,3,1,25,2
1996,2025-03-25,2025,3,1,25,3
1997,2025-03-25,2025,3,1,25,4
1998,2025-03-25,2025,3,1,25,5
1999,2025-03-25,2025,3,1,25,6
2000,2025-03-25,2025,3,1,25,7
2001,2025-03-25,2025,3,1,25,8
2002,2025-03-25,2025,3,1,25,9
2003,2025-03-25,2025,3,1,25,10
2004,2025-03-25,2025,3,1,25,11
2005,2025-03-25,2025,3,1,25,12
2006,2025-03-25,2025,3,1,25,13
2007,2025-03-25,2025,3,1,25,14
2008,2025-03-25,2025,3,1,25,15
2009,2025-03-25,2025,3,1,25,16
2010,2025-03-25,2025,3,1,25,17
2011,2025-03-25,2025,3,1,25,18
2012,2025-03-25,2025,3,1,25,19
2013,2025-03-25,2025,3,1,25,20
2014,2025-03-25,2025,3,1,25,21
2015,2025-03-25,2025,3,1,25,22
2016,2025-03-25,2025,3,1,25,23
2017,2025-03-26,2025,3,1,26,0
2018,2025-03-26,2025,3,1,26,1
2019,2025-03-26,2025,3,1,26,2
2020,2025-03-26,2025,3,1,26,3
2021,2025-03-26,2025,3,1,26,4
2022,2025-03-26,2025,3,1,26,5
2023,2025-03-26,2025,3,1,26,6
2024,2025-03-26,2025,3,1,26,7
2025,2025-03-26,2025,3,1,26,8
2026,2025-03-26,2025,3,1,26,9
2027,2025-03-26,2025,3,1,26,10
2028,2025-03-26,2025,3,1,26,11
2029,2025-03-26,2025,3,1,26,12
2030,2025-03-26,2025,3,1,26,13
2031,2025-03-26,2025,3,1,26,14
2032,2025-03-26,2025,3,1,26,15
2033,2025-03-26,2025,3,1,26,16
2034,2025-03-26,2025,3,1,26,17
2035,2025-03-26,2025,3,1,26,18
2036,2025-03-26,2025,3,1,26,19
2037,2025-03-26,2025,3,1,26,20
2038,2025-03-26,2025,3,1,26,21
2039,2025-03-26,2025,3,1,26,22
2040,2025-03-26,2025,3,1,26,23
2041,2025-03-27,2025,3,1,27,0
2042,2025-03-27,2025,3,1,27,1
2043,2025-03-27,2025,3,1,27,2
2044,2025-03-27,2025,3,1,27,3
2045,2025-03-27,2025,3,1,27,4
2046,2025-03-27,2025,3,1,27,5
2047,2025-03-27,2025,3,1,27,6
2048,2025-03-27,2025,3,1,27,7
2049,2025-03-27,2025,3,1,27,8
2050,2025-03-27,2025,3,1,27,9
2051,2025-03-27,2025,3,1,27,10
2052,2025-03-27,2025,3,1,27,11
2053,2025-03-27,2025,3,1,27,12
2054,2025-03-27,2025,3,1,27,13
2055,2025-03-27,2025,3,1,27,14
2056,2025-03-27,2025,3,1,27,15
2057,2025-03-27,2025,3,1,27,16
2058,2025-03-27,2025,3,1,27,17
2059,2025-03-27,2025,3,1,27,18
2060,2025-03-27,2025,3,1,27,19
2061,2025-03-27,2025,3,1,27,20
2062,2025-03-27,2025,3,1,27,21
2063,2025-03-27,2025,3,1,27,22
2064,2025-03-27,2025,3,1,27,23
2065,2025-03-28,2025,3,1,28,0
2066,2025-03-28,2025,3,1,28,1
2067,2025-03-28,2025,3,1,28,2
2068,2025-03-28,2025,3,1,28,3
2069,2025-03-28,2025,3,1,28,4
2070,2025-03-28,2025,3,1,28,5
2071,2025-03-28,2025,3,1,28,6
2072,2025-03-28,2025,3,1,28,7
2073,2025-03-28,2025,3,1,28,8
2074,2025-03-28,2025,3,1,28,9
2075,2025-03-28,2025,3,1,28,10
2076,2025-03-28,2025,3,1,28,11
2077,2025-03-28,2025,3,1,28,12
2078,2025-03-28,2025,3,1,28,13
2079,2025-03-28,2025,3,1,28,14
2080,2025-03-28,2025,3,1,28,15
2081,2025-03-28,2025,3,1,28,16
2082,2025-03-28,2025,3,1,28,17
2083,2025-03-28,2025,3,1,28,18
2084,2025-03-28,2025,3,1,28,19
2085,2025-03-28,2025,3,1,28,20
2086,2025-03-28,2025,3,1,28,21
2087,2025-03-28,2025,3,1,28,22
2088,2025-03-28,2025,3,1,28,23
2089,2025-03-29,2025,3,1,29,0
2090,2025-03-29,2025,3,1,29,1
2091,2025-03-29,2025,3,1,29,2
2092,2025-03-29,2025,3,1,29,3
2093,2025-03-29,2025,3,1,29,4
2094,2025-03-29,2025,3,1,29,5
2095,2025-03-29,2025,3,1,29,6
2096,2025-03-29,2025,3,1,29,7
2097,2025-03-29,2025,3,1,29,8
2098,2025-03-29,2025,3,1,29,9
2099,2025-03-29,2025,3,1,29,10
2100,2025-03-29,2025,3,1,29,11
2101,2025-03-29,2025,3,1,29,12
2102,2025-03-29,2025,3,1,29,13
2103,2025-03-29,2025,3,1,29,14
2104,2025-03-29,2025,3,1,29,15
2105,2025-03-29,2025,3,1,29,16
2106,2025-03-29,2025,3,1,29,17
2107,2025-03-29,2025,3,1,29,18
2108,2025-03-29,2025,3,1,29,19
2109,2025-03-29,2025,3,1,29,20
2110,2025-03-29,2025,3,1,29,21
2111,2025-03-29,2025,3,1,29,22
2112,2025-03-29,2025,3,1,29,23
2113,2025-03-30,2025,3,1,30,0
2114,2025-03-30,2025,3,1,30,1
2115,2025-03-30,2025,3,1,30,2
2116,2025-03-30,2025,3,1,30,3
2117,2025-03-30,2025,3,1,30,4
2118,2025-03-30,2025,3,1,30,5
2119,2025-03-30,2025,3,1,30,6
2120,2025-03-30,2025,3,1,30,7
2121,2025-03-30,2025,3,1,30,8
2122,2025-03-30,2025,3,1,30,9
2123,2025-03-30,2025,3,1,30,10
2124,2025-03-30,2025,3,1,30,11
2125,2025-03-30,2025,3,1,30,12
2126,2025-03-30,2025,3,1,30,13
2127,2025-03-30,2025,3,1,30,14
2128,2025-03-30,2025,3,1,30,15
2129,2025-03-30,2025,3,1,30,16
2130,2025-03-30,2025,3,1,30,17
2131,2025-03-30,2025,3,1,30,18
2132,2025-03-30,2025,3,1,30,19
2133,2025-03-30,2025,3,1,30,20
2134,2025-03-30,2025,3,1,30,21
2135,2025-03-30,2025,3,1,30,22
2136,2025-03-30,2025,3,1,30,23
2137,2025-03-31,2025,3,1,31,0
2138,2025-03-31,2025,3,1,31,1
2139,2025-03-31,2025,3,1,31,2
2140,2025-03-31,2025,3,1,31,3
2141,2025-03-31,2025,3,1,31,4
2142,2025-03-31,2025,3,1,31,5
2143,2025-03-31,2025,3,1,31,6
2144,2025-03-31,2025,3,1,31,7
2145,2025-03-31,2025,3,1,31,8
2146,2025-03-31,2025,3,1,31,9
2147,2025-03-31,2025,3,1,31,10
2148,2025-03-31,2025,3,1,31,11
2149,2025-03-31,2025,3,1,31,12
2150,2025-03-31,2025,3,1,31,13
2151,2025-03-31,2025,3,1,31,14
2152,2025-03-31,2025,3,1,31,15
2153,2025-03-31,2025,3,1,31,16
2154,2025-03-31,2025,3,1,31,17
2155,2025-03-31,2025,3,1,31,18
2156,2025-03-31,2025,3,1,31,19
2157,2025-03-31,2025,3,1,31,20
2158,2025-03-31,2025,3,1,31,21
2159,2025-03-31,2025,3,1,31,22
2160,2025-03-31,2025,3,1,31,23
2161,2025-04-01,2025,4,2,1,0
2162,2025-04-01,2025,4,2,1,1
2163,2025-04-01,2025,4,2,1,2
2164,2025-04-01,2025,4,2,1,3
2165,2025-04-01,2025,4,2,1,4
2166,2025-04-01,2025,4,2,1,5
2167,2025-04-01,2025,4,2,1,6
2168,2025-04-01,2025,4,2,1,7
2169,2025-04-01,2025,4,2,1,8
2170,2025-04-01,2025,4,2,1,9
2171,2025-04-01,2025,4,2,1,10
2172,2025-04-01,2025,4,2,1,11
2173,2025-04-01,2025,4,2,1,12
2174,2025-04-01,2025,4,2,1,13
2175,2025-04-01,2025,4,2,1,14
2176,2025-04-01,2025,4,2,1,15
2177,2025-04-01,2025,4,2,1,16
2178,2025-04-01,2025,4,2,1,17
2179,2025-04-01,2025,4,2,1,18
2180,2025-04-01,2025,4,2,1,19
2181,2025-04-01,2025,4,2,1,20
2182,2025-04-01,2025,4,2,1,21
2183,2025-04-01,2025,4,2,1,22
2184,2025-04-01,2025,4,2,1,23
2185,2025-04-02,2025,4,2,2,0
2186,2025-04-02,2025,4,2,2,1
2187,2025-04-02,2025,4,2,2,2
2188,2025-04-02,2025,4,2,2,3
2189,2025-04-02,2025,4,2,2,4
2190,2025-04-02,2025,4,2,2,5
2191,2025-04-02,2025,4,2,2,6
2192,2025-04-02,2025,4,2,2,7
2193,2025-04-02,2025,4,2,2,8
2194,2025-04-02,2025,4,2,2,9
2195,2025-04-02,2025,4,2,2,10
2196,2025-04-02,2025,4,2,2,11
2197,2025-04-02,2025,4,2,2,12
2198,2025-04-02,2025,4,2,2,13
2199,2025-04-02,2025,4,2,2,14
2200,2025-04-02,2025,4,2,2,15
2201,2025-04-02,2025,4,2,2,16
2202,2025-04-02,2025,4,2,2,17
2203,2025-04-02,2025,4,2,2,18
2204,2025-04-02,2025,4,2,2,19
2205,2025-04-02,2025,4,2,2,20
2206,2025-04-02,2025,4,2,2,21
2207,2025-04-02,2025,4,2,2,22
2208,2025-04-02,2025,4,2,2,23
2209,2025-04-03,2025,4,2,3,0
2210,2025-04-03,2025,4,2,3,1
2211,2025-04-03,2025,4,2,3,2
2212,2025-04-03,2025,4,2,3,3
2213,2025-04-03,2025,4,2,3,4
2214,2025-04-03,2025,4,2,3,5
2215,2025-04-03,2025,4,2,3,6
2216,2025-04-03,2025,4,2,3,7
2217,2025-04-03,2025,4,2,3,8
2218,2025-04-03,2025,4,2,3,9
2219,2025-04-03,2025,4,2,3,10
2220,2025-04-03,2025,4,2,3,11
2221,2025-04-03,2025,4,2,3,12
2222,2025-04-03,2025,4,2,3,13
2223,2025-04-03,2025,4,2,3,14
2224,2025-04-03,2025,4,2,3,15
2225,2025-04-03,2025,4,2,3,16
2226,2025-04-03,2025,4,2,3,17
2227,2025-04-03,2025,4,2,3,18
2228,2025-04-03,2025,4,2,3,19
2229,2025-04-03,2025,4,2,3,20
2230,2025-04-03,2025,4,2,3,21
2231,2025-04-03,2025,4,2,3,22
2232,2025-04-03,2025,4,2,3,23
2233,2025-04-04,2025,4,2,4,0
2234,2025-04-04,2025,4,2,4,1
2235,2025-04-04,2025,4,2,4,2
2236,2025-04-04,2025,4,2,4,3
2237,2025-04-04,2025,4,2,4,4
2238,2025-04-04,2025,4,2,4,5
2239,2025-04-04,2025,4,2,4,6
2240,2025-04-04,2025,4,2,4,7
2241,2025-04-04,2025,4,2,4,8
2242,2025-04-04,2025,4,2,4,9
2243,2025-04-04,2025,4,2,4,10
2244,2025-04-04,2025,4,2,4,11
2245,2025-04-04,2025,4,2,4,12
2246,2025-04-04,2025,4,2,4,13
2247,2025-04-04,2025,4,2,4,14
2248,2025-04-04,2025,4,2,4,15
2249,2025-04-04,2025,4,2,4,16
2250,2025-04-04,2025,4,2,4,17
2251,2025-04-04,2025,4,2,4,18
2252,2025-04-04,2025,4,2,4,19
2253,2025-04-04,2025,4,2,4,20
2254,2025-04-04,2025,4,2,4,21
2255,2025-04-04,2025,4,2,4,22
2256,2025-04-04,2025,4,2,4,23
2257,2025-04-05,2025,4,2,5,0
2258,2025-04-05,2025,4,2,5,1
2259,2025-04-05,2025,4,2,5,2
2260,2025-04-05,2025,4,2,5,3
2261,2025-04-05,2025,4,2,5,4
2262,2025-04-05,2025,4,2,5,5
2263,2025-04-05,2025,4,2,5,6
2264,2025-04-05,2025,4,2,5,7
2265,2025-04-05,2025,4,2,5,8
2266,2025-04-05,2025,4,2,5,9
2267,2025-04-05,2025,4,2,5,10
2268,2025-04-05,2025,4,2,5,11
2269,2025-04-05,2025,4,2,5,12
2270,2025-04-05,2025,4,2,5,13
2271,2025-04-05,2025,4,2,5,14
2272,2025-04-05,2025,4,2,5,15
2273,2025-04-05,2025,4,2,5,16
2274,2025-04-05,2025,4,2,5,17
2275,2025-04-05,2025,4,2,5,18
2276,2025-04-05,2025,4,2,5,19
2277,2025-04-05,2025,4,2,5,20
2278,2025-04-05,2025,4,2,5,21
2279,2025-04-05,2025,4,2,5,22
2280,2025-04-05,2025,4,2,5,23
2281,2025-04-06,2025,4,2,6,0
2282,2025-04-06,2025,4,2,6,1
2283,2025-04-06,2025,4,2,6,2
2284,2025-04-06,2025,4,2,6,3
2285,2025-04-06,2025,4,2,6,4
2286,2025-04-06,2025,4,2,6,5
2287,2025-04-06,2025,4,2,6,6
2288,2025-04-06,2025,4,2,6,7
2289,2025-04-06,2025,4,2,6,8
2290,2025-04-06,2025,4,2,6,9
2291,2025-04-06,2025,4,2,6,10
2292,2025-04-06,2025,4,2,6,11
2293,2025-04-06,2025,4,2,6,12
2294,2025-04-06,2025,4,2,6,13
2295,2025-04-06,2025,4,2,6,14
2296,2025-04-06,2025,4,2,6,15
2297,2025-04-06,2025,4,2,6,16
2298,2025-04-06,2025,4,2,6,17
2299,2025-04-06,2025,4,2,6,18
2300,2025-04-06,2025,4,2,6,19
2301,2025-04-06,2025,4,2,6,20
2302,2025-04-06,2025,4,2,6,21
2303,2025-04-06,2025,4,2,6,22
2304,2025-04-06,2025,4,2,6,23
2305,2025-04-07,2025,4,2,7,0
2306,2025-04-07,2025,4,2,7,1
2307,2025-04-07,2025,4,2,7,2
2308,2025-04-07,2025,4,2,7,3
2309,2025-04-07,2025,4,2,7,4
2310,2025-04-07,2025,4,2,7,5
2311,2025-04-07,2025,4,2,7,6
2312,2025-04-07,2025,4,2,7,7
2313,2025-04-07,2025,4,2,7,8
2314,2025-04-07,2025,4,2,7,9
2315,2025-04-07,2025,4,2,7,10
2316,2025-04-07,2025,4,2,7,11
2317,2025-04-07,2025,4,2,7,12
2318,2025-04-07,2025,4,2,7,13
2319,2025-04-07,2025,4,2,7,14
2320,2025-04-07,2025,4,2,7,15
2321,2025-04-07,2025,4,2,7,16
2322,2025-04-07,2025,4,2,7,17
2323,2025-04-07,2025,4,2,7,18
2324,2025-04-07,2025,4,2,7,19
2325,2025-04-07,2025,4,2,7,20
2326,2025-04-07,2025,4,2,7,21
2327,2025-04-07,2025,4,2,7,22
2328,2025-04-07,2025,4,2,7,23
2329,2025-04-08,2025,4,2,8,0
2330,2025-04-08,2025,4,2,8,1
2331,2025-04-08,2025,4,2,8,2
2332,2025-04-08,2025,4,2,8,3
2333,2025-04-08,2025,4,2,8,4
2334,2025-04-08,2025,4,2,8,5
2335,2025-04-08,2025,4,2,8,6
2336,2025-04-08,2025,4,2,8,7
2337,2025-04-08,2025,4,2,8,8
2338,2025-04-08,2025,4,2,8,9
2339,2025-04-08,2025,4,2,8,10
2340,2025-04-08,2025,4,2,8,11
2341,2025-04-08,2025,4,2,8,12
2342,2025-04-08,2025,4,2,8,13
2343,2025-04-08,2025,4,2,8,14
2344,2025-04-08,2025,4,2,8,15
